../images/dataset/cropped/s5/3_cropped_aligned.jpeg;5
../images/dataset/cropped/s5/4_cropped_aligned.jpeg;5
../images/dataset/cropped/s5/5_cropped_aligned.jpeg;5
../images/dataset/cropped/s5/6_cropped_aligned.jpeg;5
../images/dataset/cropped/s5/7_cropped_aligned.jpeg;5
../images/dataset/cropped/s5/8_cropped_aligned.jpeg;5
../images/dataset/cropped/s5/9_cropped_aligned.jpeg;5
../images/dataset/cropped/s5/10_cropped_aligned.jpeg;5
../images/dataset/cropped/s5/11_cropped_aligned.jpeg;5
../images/dataset/cropped/s5/12_cropped_aligned.jpeg;5
../images/dataset/cropped/s5/13_cropped_aligned.jpeg;5
../images/dataset/cropped/s5/14_cropped_aligned.jpeg;5
../images/dataset/cropped/s5/15_cropped_aligned.jpeg;5
../images/dataset/cropped/s5/16_cropped_aligned.jpeg;5
../images/dataset/cropped/s5/17_cropped_aligned.jpeg;5
../images/dataset/cropped/s5/18_cropped_aligned.jpeg;5
../images/dataset/cropped/s6/1_cropped_aligned.jpeg;6
../images/dataset/cropped/s6/2_cropped_aligned.jpeg;6
../images/dataset/cropped/s6/3_cropped_aligned.jpeg;6
../images/dataset/cropped/s6/5_cropped_aligned.jpeg;6
../images/dataset/cropped/s6/6_cropped_aligned.jpeg;6
../images/dataset/cropped/s6/7_cropped_aligned.jpeg;6
../images/dataset/cropped/s6/8_cropped_aligned.jpeg;6
../images/dataset/cropped/s6/9_cropped_aligned.jpeg;6
../images/dataset/cropped/s6/10_cropped_aligned.jpeg;6
../images/dataset/cropped/s6/11_cropped_aligned.jpeg;6
../images/dataset/cropped/s6/12_cropped_aligned.jpeg;6
../images/dataset/cropped/s6/13_cropped_aligned.jpeg;6
../images/dataset/cropped/s6/14_cropped_aligned.jpeg;6
../images/dataset/cropped/s6/15_cropped_aligned.jpeg;6
../images/dataset/cropped/s6/16_cropped_aligned.jpeg;6
../images/dataset/cropped/s6/17_cropped_aligned.jpeg;6
../images/dataset/cropped/s6/18_cropped_aligned.jpeg;6
../images/dataset/cropped/s6/19_cropped_aligned.jpeg;6
../images/dataset/cropped/s7/2_cropped_aligned.jpeg;7
../images/dataset/cropped/s7/3_cropped_aligned.jpeg;7
../images/dataset/cropped/s7/4_cropped_aligned.jpeg;7
../images/dataset/cropped/s7/5_cropped_aligned.jpeg;7
../images/dataset/cropped/s7/6_cropped_aligned.jpeg;7
../images/dataset/cropped/s7/7_cropped_aligned.jpeg;7
../images/dataset/cropped/s7/8_cropped_aligned.jpeg;7
../images/dataset/cropped/s7/9_cropped_aligned.jpeg;7
../images/dataset/cropped/s7/10_cropped_aligned.jpeg;7
../images/dataset/cropped/s7/11_cropped_aligned.jpeg;7
../images/dataset/cropped/s7/12_cropped_aligned.jpeg;7
../images/dataset/cropped/s7/13_cropped_aligned.jpeg;7
../images/dataset/cropped/s7/14_cropped_aligned.jpeg;7
../images/dataset/cropped/s7/15_cropped_aligned.jpeg;7
../images/dataset/cropped/s7/16_cropped_aligned.jpeg;7
../images/dataset/cropped/s7/17_cropped_aligned.jpeg;7
../images/dataset/cropped/s8/1_cropped_aligned.jpeg;8
../images/dataset/cropped/s8/2_cropped_aligned.jpeg;8
../images/dataset/cropped/s8/4_cropped_aligned.jpeg;8
../images/dataset/cropped/s8/5_cropped_aligned.jpeg;8
../images/dataset/cropped/s8/7_cropped_aligned.jpeg;8
../images/dataset/cropped/s8/8_cropped_aligned.jpeg;8
../images/dataset/cropped/s8/9_cropped_aligned.jpeg;8
../images/dataset/cropped/s8/10_cropped_aligned.jpeg;8
../images/dataset/cropped/s8/11_cropped_aligned.jpeg;8
../images/dataset/cropped/s8/12_cropped_aligned.jpeg;8
../images/dataset/cropped/s8/13_cropped_aligned.jpeg;8
../images/dataset/cropped/s8/14_cropped_aligned.jpeg;8
../images/dataset/cropped/s8/15_cropped_aligned.jpeg;8
../images/dataset/cropped/s8/16_cropped_aligned.jpeg;8
../images/dataset/cropped/s8/17_cropped_aligned.jpeg;8
../images/dataset/cropped/s8/21_cropped_aligned.jpeg;8
../images/dataset/cropped/s8/22_cropped_aligned.jpeg;8
../images/dataset/cropped/s9/1_cropped_aligned.jpeg;9
../images/dataset/cropped/s9/2_cropped_aligned.jpeg;9
../images/dataset/cropped/s9/3_cropped_aligned.jpeg;9
../images/dataset/cropped/s9/4_cropped_aligned.jpeg;9
../images/dataset/cropped/s9/5_cropped_aligned.jpeg;9
../images/dataset/cropped/s9/6_cropped_aligned.jpeg;9
../images/dataset/cropped/s9/8_cropped_aligned.jpeg;9
../images/dataset/cropped/s9/9_cropped_aligned.jpeg;9
../images/dataset/cropped/s9/11_cropped_aligned.jpeg;9
../images/dataset/cropped/s9/12_cropped_aligned.jpeg;9
../images/dataset/cropped/s9/13_cropped_aligned.jpeg;9
../images/dataset/cropped/s9/14_cropped_aligned.jpeg;9
